,hhid,year,femaleh,hhsize,f0t6,m0t6,f7t12,m7t12,f13t15,f16t18,f19t60,m13t15,m16t18,m19t60,f61,m61,rural,posttreatment,ptreat,Primary,Junior secondary,Senior secondary,Higher,Quintile 2,Quintile 3,Quintile 4,Quintile 5,Sumatra,Java and Bali,Kalimantan,Sulawesi,%work10t12,%work13t15,%work16t18,%work10t18_x,Childlabour_x,%work10t18_y,Childlabour_y
2168,340110000611.0,2005,0,4,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1,0.0,0.45351583,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.25,1
2169,340110000614.0,2005,0,4,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,1,0.0,0.25466314,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.25,1
2170,340201000201.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,0.0,0.041718457,0,1,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2171,340201000203.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0,0.0,0.37376088,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2172,340201000205.0,2005,0,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0,0.0,0.17066012,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2173,340201000209.0,2005,0,3,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0,0.0,0.18108998,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2174,340201000210.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,0.0,0.09976531599999999,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2175,340201000211.0,2005,0,5,0.2,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0,0.0,0.30131587,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2176,340201000214.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0,0.0,0.12588403,0,1,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2177,340201000216.0,2005,0,6,0.16666667,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.16666667,0.16666667,0.16666667,0,0.0,0.18059771,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2178,340206000401.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,0.0,0.3096696,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2179,340206000403.0,2005,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.33333334,0,0.0,0.12234012,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2180,340206000405.0,2005,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.5684106,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2181,340206000407.0,2005,0,7,0.0,0.0,0.14285715,0.14285715,0.0,0.0,0.14285715,0.14285715,0.14285715,0.2857143,0.0,0.0,0,0.0,0.17075948,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2182,340206000408.0,2005,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.33333334,0,0.0,0.23797509,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2183,340206000409.0,2005,0,5,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0,0.0,0.27605644,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2184,340206000410.0,2005,0,5,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0,0.0,0.051055547,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2185,340206000411.0,2005,0,4,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.23499595,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2186,340206000412.0,2005,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.6666667,0.0,0.0,0,0.0,0.05515160400000001,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2187,340206000416.0,2005,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.42857143,0.0,0.14285715,0.14285715,0.2857143,0.0,0,0.0,0.15400031,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2188,340209000801.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.0,0.16204895,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2189,340209000803.0,2005,1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.3028147,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2190,340209000806.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,0.0,0.36371988,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2191,340209000808.0,2005,0,3,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,1,0.0,0.3330054,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2192,340209000815.0,2005,0,4,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1,0.0,0.47850046,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2193,340209000816.0,2005,0,4,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1,0.0,0.2658946,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2194,340211000307.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.16550434,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2195,340211000309.0,2005,0,5,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0,0.0,0.21785294,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2196,340211000310.0,2005,0,4,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.24151066,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2197,340211000313.0,2005,1,3,0.33333334,0.0,0.33333334,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.43494812,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2198,340211000314.0,2005,0,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0,0.0,0.25094643,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2199,340211000316.0,2005,0,3,0.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0,0.0,0.16670255,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2200,340214000101.0,2005,0,5,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0,0.0,0.014250166000000002,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2201,340214000104.0,2005,0,4,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0023923432,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2202,340214000105.0,2005,0,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0,0.0,0.0036174348,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2203,340214000106.0,2005,1,4,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0,0.0,0.45794195,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2204,340214000110.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0,0.0,0.39952615,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2205,340214000111.0,2005,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0,0.0,0.13023652,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2206,340214000112.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0,0.0,0.00358715,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2207,340214000114.0,2005,0,4,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0.0,0,0.0,0.102751724,0,1,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2208,340215000302.0,2005,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.33333334,0,0.0,0.13447067,0,1,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2209,340215000303.0,2005,0,7,0.14285715,0.14285715,0.0,0.0,0.0,0.0,0.2857143,0.0,0.0,0.42857143,0.0,0.0,0,0.0,0.001513465,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2210,340215000304.0,2005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.028199447000000002,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2211,340215000305.0,2005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.028199447000000002,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2212,340215000307.0,2005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.028199447000000002,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2213,340215000311.0,2005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.028199447000000002,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2214,340215000312.0,2005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.028199447000000002,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2215,340215000313.0,2005,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.042868607,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2216,340302000202.0,2005,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.33333334,1,0.0,0.16468462,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2217,340302000203.0,2005,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0,0.33333334,1,0.0,0.3969962,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2218,340302000204.0,2005,0,5,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,1,0.0,0.29262024,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2219,340302000206.0,2005,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.16666667,0.0,0.5,0.0,0.0,1,0.0,0.071972765,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2220,340302000207.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.0,0.31036058,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2221,340302000208.0,2005,0,5,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,1,0.0,0.0662587,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2222,340302000212.0,2005,0,6,0.16666667,0.16666667,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,1,0.0,0.13334951,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2223,340302000213.0,2005,0,4,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,1,0.0,0.026733486,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2224,340302000214.0,2005,1,4,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1,0.0,0.18512672,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2225,340302000215.0,2005,0,4,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,1,0.0,0.10651515,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2226,340302000216.0,2005,0,3,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,1,0.0,0.117308564,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2227,340306000102.0,2005,0,4,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1,0.0,0.30058676,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2228,340306000103.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.0,0.11245095,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2229,340306000104.0,2005,0,5,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,1,0.0,0.3866321,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2230,340306000106.0,2005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.18334769,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2231,340306000108.0,2005,0,4,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,1,0.0,0.3178336,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2232,340306000113.0,2005,0,5,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.2,1,0.0,0.39532929999999994,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2233,340306000114.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.0,0.33450997,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2234,340306000116.0,2005,0,3,0.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,1,0.0,0.13129617,0,1,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2235,340309001201.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.0,0.12389536,0,1,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2236,340309001202.0,2005,1,5,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.0,0.0,0.2,0.0,0.0,1,0.0,0.657787,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2237,340309001204.0,2005,0,4,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1,0.0,0.27273995,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2238,340309001207.0,2005,0,4,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1,0.0,0.47191954,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2239,340309001213.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.0,0.41437864,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2240,340309001215.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.0,0.41437864,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2241,340309001216.0,2005,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,1,0.0,0.0827807,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2242,340313000702.0,2005,0,5,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.2,1,0.0,0.42329395,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2243,340313000703.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.0,0.24008586,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2244,340313000704.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.0,0.31036058,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2245,340313000709.0,2005,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.7891094,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2246,340403000102.0,2005,0,5,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0,0.0,0.048466437,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2247,340403000104.0,2005,0,5,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0,0.0,0.0029428154,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2248,340403000105.0,2005,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.33333334,0.0,0.0,0,0.0,0.13964044,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2249,340403000106.0,2005,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,0.0,0.044119734,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2250,340403000108.0,2005,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.0,0.33333334,0.0,0.0,0,0.0,0.05412905,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2251,340403000110.0,2005,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.26968238,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2252,340403000114.0,2005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.028199447000000002,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2253,340403000115.0,2005,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0,0.0,0.09180145,0,1,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2254,340406000102.0,2005,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.33333334,0,0.0,0.067141786,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2255,340406000103.0,2005,0,5,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0,0.0,0.05213296,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2256,340406000104.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,0.0,0.09976531599999999,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2257,340406000106.0,2005,0,4,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.023457475,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2258,340406000107.0,2005,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.17353699,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2259,340406000108.0,2005,0,4,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.20027003,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2260,340406000112.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.023983845,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2261,340406000113.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0,0.0,0.29645659999999996,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2262,340406000114.0,2005,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.33333334,0.0,0,0.0,0.11243789,0,1,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2263,340406000115.0,2005,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0,0.0,0.027204322000000003,0,1,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2264,340407000107.0,2005,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.042868607,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2265,340407000109.0,2005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0044664885,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2266,340407000110.0,2005,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0,0.0,0.09659308,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2267,340407000112.0,2005,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0023732665,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.2,1
2268,340407000113.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0,0.0,0.00358715,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2269,340407000114.0,2005,0,4,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.0035328139,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2270,340407000115.0,2005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.028199447000000002,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2271,340407000116.0,2005,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.33333334,0,0.0,0.10001897,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.33333334,0.0,0.33333334,1,0.0,0
2272,340407000202.0,2005,0,4,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0,0.0,0.0024446333,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2273,340407000203.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0,0.0,0.24262856,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2274,340407000204.0,2005,0,5,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0,0.0,0.020091718,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
2275,340407000205.0,2005,0,5,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0,0.0,0.30081278,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0
